plan,cut_edges,polsby_popper,density_score,pop_dev,contiguous
1030,17.0,0.5515240436302081,0.55,0.0,1.0
1031,18.0,0.5131268000863328,0.55,0.0,1.0
1032,19.0,0.4747295565424576,0.5,0.0,1.0
1033,20.0,0.43633231299858244,0.5,0.0,1.0
1034,20.0,0.43633231299858244,0.45,0.0,1.0
1035,18.0,0.5131268000863329,0.45,0.0,1.0
1036,19.0,0.4747295565424577,0.55,0.0,1.0
1037,20.0,0.43633231299858244,0.5,0.0,1.0
1038,19.0,0.4747295565424577,0.55,0.0,1.0
1039,19.0,0.4747295565424576,0.5,0.0,1.0
1040,19.0,0.4747295565424576,0.45,0.0,1.0
1041,20.0,0.43633231299858244,0.45,0.0,1.0
1042,19.0,0.4747295565424576,0.45,0.0,1.0
1043,19.0,0.4747295565424576,0.5,0.0,1.0
1044,17.0,0.5515240436302081,0.5,0.0,1.0
1045,19.0,0.4747295565424576,0.5,0.0,1.0
1046,19.0,0.4747295565424576,0.45,0.0,1.0
1047,19.0,0.4747295565424577,0.6,0.0,1.0
1048,18.0,0.5131268000863329,0.55,0.0,1.0
1049,19.0,0.4747295565424576,0.55,0.0,1.0
1050,20.0,0.43633231299858244,0.6,0.0,1.0
1051,20.0,0.43633231299858244,0.5,0.0,1.0
1052,19.0,0.4747295565424577,0.45,0.0,1.0
1053,19.0,0.4747295565424576,0.5,0.0,1.0
1054,18.0,0.5131268000863328,0.5,0.0,1.0
1055,18.0,0.5131268000863328,0.45,0.0,1.0
1056,18.0,0.5131268000863328,0.5,0.0,1.0
1057,19.0,0.4747295565424576,0.4,0.0,1.0
1058,20.0,0.43633231299858244,0.5,0.0,1.0
1059,20.0,0.43633231299858244,0.5,0.0,1.0
1060,19.0,0.4747295565424576,0.45,0.0,1.0
1061,20.0,0.43633231299858244,0.4,0.0,1.0
1062,19.0,0.4747295565424576,0.45,0.0,1.0
1063,19.0,0.4747295565424577,0.4,0.0,1.0
1064,19.0,0.4747295565424576,0.35,0.0,1.0
1065,19.0,0.4747295565424577,0.4,0.0,1.0
1066,19.0,0.4747295565424576,0.35,0.0,1.0
1067,20.0,0.43633231299858244,0.4,0.0,1.0
1068,19.0,0.4747295565424576,0.5,0.0,1.0
1069,19.0,0.4747295565424576,0.5,0.0,1.0
1070,20.0,0.43633231299858244,0.4,0.0,1.0
1071,19.0,0.4747295565424576,0.45,0.0,1.0
1072,20.0,0.43633231299858244,0.4,0.0,1.0
1073,20.0,0.43633231299858244,0.5,0.0,1.0
1074,19.0,0.4747295565424577,0.55,0.0,1.0
1075,18.0,0.5131268000863329,0.5,0.0,1.0
1076,19.0,0.4747295565424577,0.4,0.0,1.0
1077,18.0,0.5131268000863329,0.5,0.0,1.0
1078,18.0,0.5131268000863329,0.4,0.0,1.0
1079,20.0,0.43633231299858244,0.4,0.0,1.0
1080,20.0,0.43633231299858244,0.4,0.0,1.0
1081,20.0,0.43633231299858244,0.3,0.0,1.0
1082,18.0,0.5131268000863328,0.9,0.0,1.0
1083,18.0,0.5131268000863328,0.8,0.0,1.0
1084,16.0,0.5899212871740833,0.8,0.0,1.0
1085,16.0,0.5899212871740833,0.8,0.0,1.0
1086,18.0,0.5131268000863328,0.8,0.0,1.0
1087,18.0,0.5131268000863328,0.8,0.0,1.0
1088,18.0,0.5131268000863328,0.7,0.0,1.0
1089,16.0,0.5899212871740833,0.7,0.0,1.0
1090,18.0,0.5131268000863328,0.7,0.0,1.0
1091,18.0,0.5131268000863328,0.7,0.0,1.0
1092,17.0,0.5515240436302081,0.65,0.0,1.0
1093,16.0,0.5899212871740833,0.7,0.0,1.0
1094,17.0,0.5515240436302081,0.7,0.0,1.0
1095,16.0,0.5899212871740833,0.8,0.0,1.0
1096,16.0,0.5899212871740833,0.7,0.0,1.0
1097,17.0,0.5515240436302081,0.7,0.0,1.0
1098,17.0,0.5515240436302081,0.65,0.0,1.0
1099,18.0,0.5131268000863328,0.7,0.0,1.0
1100,17.0,0.5515240436302081,0.7,0.0,1.0
1101,16.0,0.5899212871740833,0.65,0.0,1.0
1102,17.0,0.5515240436302081,0.65,0.0,1.0
1103,18.0,0.5131268000863328,0.6,0.0,1.0
1104,16.0,0.5899212871740833,0.7,0.0,1.0
1105,17.0,0.5515240436302081,0.7,0.0,1.0
1106,16.0,0.5899212871740833,0.8,0.0,1.0
1107,17.0,0.5515240436302081,0.7,0.0,1.0
1108,16.0,0.5899212871740833,0.7,0.0,1.0
1109,17.0,0.5515240436302081,0.65,0.0,1.0
1110,16.0,0.5899212871740833,0.7,0.0,1.0
1111,16.0,0.5899212871740833,0.65,0.0,1.0
1112,16.0,0.5899212871740833,0.6,0.0,1.0
1113,17.0,0.5515240436302081,0.6,0.0,1.0
1114,16.0,0.5899212871740833,0.6,0.0,1.0
1115,17.0,0.5515240436302081,0.7,0.0,1.0
1116,17.0,0.5515240436302081,0.7,0.0,1.0
1117,17.0,0.5515240436302081,0.65,0.0,1.0
1118,17.0,0.5515240436302081,0.65,0.0,1.0
1119,17.0,0.5515240436302081,0.6,0.0,1.0
1120,18.0,0.5131268000863328,0.6,0.0,1.0
1121,17.0,0.5515240436302081,0.6,0.0,1.0
1122,18.0,0.5131268000863328,0.7,0.0,1.0
1123,18.0,0.5131268000863328,0.8,0.0,1.0
1124,18.0,0.5131268000863328,0.7,0.0,1.0
1125,18.0,0.5131268000863328,0.7,0.0,1.0
1126,16.0,0.5899212871740833,0.7,0.0,1.0
1127,17.0,0.5515240436302081,0.65,0.0,1.0
1128,16.0,0.5899212871740833,0.7,0.0,1.0
1129,16.0,0.5899212871740833,0.65,0.0,1.0
1130,16.0,0.5899212871740833,0.6,0.0,1.0
1131,17.0,0.5515240436302081,0.6,0.0,1.0
1132,16.0,0.5899212871740833,0.6,0.0,1.0
1133,17.0,0.5515240436302081,0.7,0.0,1.0
1134,18.0,0.5131268000863328,0.7,0.0,1.0
1135,16.0,0.5899212871740833,0.65,0.0,1.0
1136,17.0,0.5515240436302081,0.65,0.0,1.0
1137,18.0,0.5131268000863328,0.6,0.0,1.0
1138,18.0,0.5131268000863328,0.6,0.0,1.0
1139,17.0,0.5515240436302081,0.7,0.0,1.0
1140,17.0,0.5515240436302081,0.6,0.0,1.0
1141,18.0,0.5131268000863328,0.6,0.0,1.0
1142,18.0,0.5131268000863328,0.6,0.0,1.0
1143,17.0,0.5515240436302081,0.55,0.0,1.0
1144,18.0,0.5131268000863328,0.55,0.0,1.0
1145,19.0,0.4747295565424576,0.6,0.0,1.0
1146,19.0,0.4747295565424576,0.5,0.0,1.0
1147,18.0,0.5131268000863328,0.5,0.0,1.0
1148,19.0,0.4747295565424576,0.5,0.0,1.0
1149,19.0,0.4747295565424576,0.5,0.0,1.0
1150,18.0,0.5131268000863328,0.7,0.0,1.0
1151,19.0,0.4747295565424576,0.6,0.0,1.0
1152,18.0,0.5131268000863328,0.6,0.0,1.0
1153,19.0,0.4747295565424576,0.55,0.0,1.0
1154,18.0,0.5131268000863328,0.55,0.0,1.0
1155,18.0,0.5131268000863328,0.6,0.0,1.0
1156,18.0,0.5131268000863328,0.5,0.0,1.0
1157,19.0,0.4747295565424576,0.5,0.0,1.0
1158,18.0,0.5131268000863328,0.5,0.0,1.0
1159,18.0,0.5131268000863328,0.6,0.0,1.0
1160,18.0,0.5131268000863328,0.55,0.0,1.0
1161,18.0,0.5131268000863328,0.6,0.0,1.0
1162,18.0,0.5131268000863328,0.5,0.0,1.0
1163,19.0,0.4747295565424576,0.5,0.0,1.0
1164,18.0,0.5131268000863328,0.5,0.0,1.0
1165,18.0,0.5131268000863328,0.55,0.0,1.0
1166,18.0,0.5131268000863328,0.7,0.0,1.0
1167,18.0,0.5131268000863328,0.6,0.0,1.0
1168,16.0,0.5899212871740833,0.6,0.0,1.0
1169,18.0,0.5131268000863328,0.6,0.0,1.0
1170,18.0,0.5131268000863328,0.6,0.0,1.0
1171,17.0,0.5515240436302081,0.55,0.0,1.0
1172,16.0,0.5899212871740833,0.6,0.0,1.0
1173,16.0,0.5899212871740833,0.55,0.0,1.0
1174,17.0,0.5515240436302081,0.55,0.0,1.0
1175,16.0,0.5899212871740833,0.5,0.0,1.0
1176,18.0,0.5131268000863328,0.55,0.0,1.0
1177,17.0,0.5515240436302081,0.5,0.0,1.0
1178,16.0,0.5899212871740833,0.5,0.0,1.0
1179,18.0,0.5131268000863328,0.8,0.0,1.0
1180,18.0,0.5131268000863328,0.7,0.0,1.0
1181,16.0,0.5899212871740833,0.7,0.0,1.0
1182,16.0,0.5899212871740833,0.7,0.0,1.0
1183,18.0,0.5131268000863328,0.7,0.0,1.0
1184,18.0,0.5131268000863328,0.7,0.0,1.0
1185,18.0,0.5131268000863328,0.6,0.0,1.0
1186,16.0,0.5899212871740833,0.6,0.0,1.0
1187,18.0,0.5131268000863328,0.6,0.0,1.0
1188,17.0,0.5515240436302081,0.55,0.0,1.0
1189,16.0,0.5899212871740833,0.6,0.0,1.0
1190,17.0,0.5515240436302081,0.6,0.0,1.0
1191,16.0,0.5899212871740833,0.6,0.0,1.0
1192,18.0,0.5131268000863328,0.6,0.0,1.0
1193,17.0,0.5515240436302081,0.55,0.0,1.0
1194,16.0,0.5899212871740833,0.55,0.0,1.0
1195,16.0,0.5899212871740833,0.5,0.0,1.0
1196,17.0,0.5515240436302081,0.6,0.0,1.0
1197,16.0,0.5899212871740833,0.6,0.0,1.0
1198,17.0,0.5515240436302081,0.7,0.0,1.0
1199,17.0,0.5515240436302081,0.6,0.0,1.0
1200,18.0,0.5131268000863328,0.6,0.0,1.0
1201,17.0,0.5515240436302081,0.5,0.0,1.0
1202,16.0,0.5899212871740833,0.5,0.0,1.0
1203,18.0,0.5131268000863328,0.5,0.0,1.0
1204,19.0,0.4747295565424576,0.45,0.0,1.0
1205,18.0,0.5131268000863328,0.5,0.0,1.0
1206,18.0,0.5131268000863328,0.45,0.0,1.0
1207,18.0,0.5131268000863328,0.4,0.0,1.0
1208,19.0,0.4747295565424576,0.4,0.0,1.0
1209,18.0,0.5131268000863328,0.4,0.0,1.0
1210,19.0,0.4747295565424576,0.8,0.0,1.0
1211,19.0,0.4747295565424576,0.7,0.0,1.0
1212,17.0,0.5515240436302081,0.7,0.0,1.0
1213,17.0,0.5515240436302081,0.7,0.0,1.0
1214,19.0,0.4747295565424576,0.7,0.0,1.0
1215,18.0,0.5131268000863328,0.6,0.0,1.0
1216,17.0,0.5515240436302081,0.6,0.0,1.0
1217,18.0,0.5131268000863328,0.6,0.0,1.0
1218,18.0,0.5131268000863328,0.6,0.0,1.0
1219,19.0,0.4747295565424576,0.7,0.0,1.0
1220,18.0,0.5131268000863328,0.6,0.0,1.0
1221,18.0,0.5131268000863328,0.6,0.0,1.0
1222,18.0,0.5131268000863328,0.7,0.0,1.0
1223,18.0,0.5131268000863328,0.6,0.0,1.0
1224,16.0,0.5899212871740833,0.6,0.0,1.0
1225,18.0,0.5131268000863328,0.6,0.0,1.0
1226,19.0,0.4747295565424576,0.5,0.0,1.0
1227,18.0,0.5131268000863328,0.5,0.0,1.0
1228,17.0,0.5515240436302081,0.55,0.0,1.0
1229,17.0,0.5515240436302081,0.65,0.0,1.0
1230,17.0,0.5515240436302081,0.55,0.0,1.0
1231,18.0,0.5131268000863328,0.55,0.0,1.0
1232,19.0,0.4747295565424576,0.5,0.0,1.0
1233,18.0,0.5131268000863328,0.65,0.0,1.0
1234,19.0,0.4747295565424576,0.55,0.0,1.0
1235,19.0,0.4747295565424576,0.6,0.0,1.0
1236,18.0,0.5131268000863328,0.5,0.0,1.0
1237,19.0,0.4747295565424576,0.45,0.0,1.0
1238,18.0,0.5131268000863328,0.5,0.0,1.0
1239,18.0,0.5131268000863328,0.45,0.0,1.0
1240,18.0,0.5131268000863328,0.4,0.0,1.0
1241,19.0,0.4747295565424576,0.4,0.0,1.0
1242,18.0,0.5131268000863328,0.4,0.0,1.0
1243,19.0,0.4747295565424576,0.55,0.0,1.0
1244,18.0,0.5131268000863328,0.5,0.0,1.0
1245,19.0,0.4747295565424576,0.65,0.0,1.0
1246,19.0,0.4747295565424576,0.55,0.0,1.0
1247,17.0,0.5515240436302081,0.55,0.0,1.0
1248,19.0,0.4747295565424576,0.55,0.0,1.0
1249,19.0,0.4747295565424576,0.45,0.0,1.0
1250,17.0,0.5515240436302081,0.45,0.0,1.0
1251,19.0,0.4747295565424576,0.45,0.0,1.0
1252,17.0,0.5515240436302081,0.65,0.0,1.0
1253,17.0,0.5515240436302081,0.55,0.0,1.0
1254,18.0,0.5131268000863328,0.55,0.0,1.0
1255,17.0,0.5515240436302081,0.55,0.0,1.0
1256,16.0,0.5899212871740833,0.5,0.0,1.0
1257,17.0,0.5515240436302081,0.5,0.0,1.0
1258,18.0,0.5131268000863328,0.55,0.0,1.0
1259,18.0,0.5131268000863328,0.45,0.0,1.0
1260,18.0,0.5131268000863328,0.5,0.0,1.0
1261,18.0,0.5131268000863328,0.5,0.0,1.0
1262,18.0,0.5131268000863328,0.4,0.0,1.0
1263,18.0,0.5131268000863328,0.5,0.0,1.0
1264,19.0,0.4747295565424576,0.45,0.0,1.0
1265,18.0,0.5131268000863328,0.45,0.0,1.0
1266,18.0,0.5131268000863328,0.5,0.0,1.0
1267,18.0,0.5131268000863328,0.4,0.0,1.0
1268,19.0,0.4747295565424576,0.4,0.0,1.0
1269,18.0,0.5131268000863328,0.4,0.0,1.0
1270,19.0,0.4747295565424576,0.45,0.0,1.0
1271,19.0,0.4747295565424576,0.45,0.0,1.0
1272,18.0,0.5131268000863328,0.4,0.0,1.0
1273,19.0,0.4747295565424576,0.35,0.0,1.0
1274,18.0,0.5131268000863328,0.4,0.0,1.0
1275,18.0,0.5131268000863328,0.35,0.0,1.0
1276,18.0,0.5131268000863328,0.3,0.0,1.0
1277,19.0,0.4747295565424576,0.3,0.0,1.0
1278,18.0,0.5131268000863328,0.3,0.0,1.0
1279,19.0,0.4747295565424576,0.65,0.0,1.0
1280,19.0,0.4747295565424576,0.55,0.0,1.0
1281,17.0,0.5515240436302081,0.55,0.0,1.0
1282,19.0,0.4747295565424576,0.55,0.0,1.0
1283,19.0,0.4747295565424576,0.55,0.0,1.0
1284,18.0,0.5131268000863328,0.5,0.0,1.0
1285,17.0,0.5515240436302081,0.55,0.0,1.0
1286,18.0,0.5131268000863328,0.6,0.0,1.0
1287,17.0,0.5515240436302081,0.5,0.0,1.0
1288,19.0,0.4747295565424576,0.5,0.0,1.0
1289,19.0,0.4747295565424576,0.45,0.0,1.0
1290,17.0,0.5515240436302081,0.45,0.0,1.0
1291,17.0,0.5515240436302081,0.5,0.0,1.0
1292,18.0,0.5131268000863328,0.5,0.0,1.0
1293,17.0,0.5515240436302081,0.45,0.0,1.0
1294,19.0,0.4747295565424576,0.75,0.0,1.0
1295,19.0,0.4747295565424576,0.65,0.0,1.0
1296,17.0,0.5515240436302081,0.65,0.0,1.0
1297,17.0,0.5515240436302081,0.65,0.0,1.0
1298,19.0,0.4747295565424576,0.65,0.0,1.0
1299,19.0,0.4747295565424576,0.65,0.0,1.0
1300,19.0,0.4747295565424576,0.55,0.0,1.0
1301,17.0,0.5515240436302081,0.55,0.0,1.0
1302,19.0,0.4747295565424576,0.55,0.0,1.0
1303,18.0,0.5131268000863328,0.5,0.0,1.0
1304,17.0,0.5515240436302081,0.55,0.0,1.0
1305,17.0,0.5515240436302081,0.65,0.0,1.0
1306,18.0,0.5131268000863328,0.55,0.0,1.0
1307,17.0,0.5515240436302081,0.5,0.0,1.0
1308,18.0,0.5131268000863328,0.55,0.0,1.0
1309,18.0,0.5131268000863328,0.5,0.0,1.0
1310,18.0,0.5131268000863328,0.55,0.0,1.0
1311,18.0,0.5131268000863328,0.5,0.0,1.0
1312,17.0,0.5515240436302081,0.45,0.0,1.0
1313,19.0,0.4747295565424576,0.55,0.0,1.0
1314,18.0,0.5131268000863328,0.55,0.0,1.0
1315,17.0,0.5515240436302081,0.55,0.0,1.0
1316,19.0,0.4747295565424576,0.55,0.0,1.0
1317,18.0,0.5131268000863328,0.5,0.0,1.0
1318,17.0,0.5515240436302081,0.5,0.0,1.0
1319,17.0,0.5515240436302081,0.45,0.0,1.0
1320,19.0,0.4747295565424576,0.6,0.0,1.0
1321,19.0,0.4747295565424576,0.5,0.0,1.0
1322,19.0,0.4747295565424576,0.5,0.0,1.0
1323,20.0,0.43633231299858244,0.5,0.0,1.0
1324,19.0,0.4747295565424576,0.45,0.0,1.0
1325,19.0,0.4747295565424576,0.45,0.0,1.0
1326,20.0,0.43633231299858244,0.5,0.0,1.0
1327,20.0,0.43633231299858244,0.45,0.0,1.0
1328,19.0,0.4747295565424576,0.45,0.0,1.0
1329,20.0,0.43633231299858244,0.4,0.0,1.0
1330,19.0,0.4747295565424576,0.45,0.0,1.0
1331,19.0,0.4747295565424576,0.4,0.0,1.0
1332,19.0,0.4747295565424576,0.35,0.0,1.0
1333,19.0,0.4747295565424576,0.4,0.0,1.0
1334,19.0,0.4747295565424576,0.35,0.0,1.0
1335,20.0,0.43633231299858244,0.6,0.0,1.0
1336,20.0,0.43633231299858244,0.5,0.0,1.0
1337,18.0,0.5131268000863329,0.5,0.0,1.0
1338,20.0,0.43633231299858244,0.5,0.0,1.0
1339,20.0,0.43633231299858244,0.55,0.0,1.0
1340,19.0,0.4747295565424576,0.45,0.0,1.0
1341,20.0,0.43633231299858244,0.4,0.0,1.0
1342,19.0,0.4747295565424576,0.45,0.0,1.0
1343,18.0,0.5131268000863328,0.55,0.0,1.0
1344,19.0,0.4747295565424576,0.4,0.0,1.0
1345,20.0,0.43633231299858244,0.45,0.0,1.0
1346,19.0,0.4747295565424577,0.45,0.0,1.0
1347,19.0,0.4747295565424576,0.35,0.0,1.0
1348,19.0,0.4747295565424576,0.4,0.0,1.0
1349,19.0,0.4747295565424576,0.35,0.0,1.0
1350,19.0,0.4747295565424577,0.5,0.0,1.0
1351,20.0,0.43633231299858244,0.4,0.0,1.0
1352,19.0,0.4747295565424577,0.4,0.0,1.0
1353,20.0,0.43633231299858244,0.3,0.0,1.0
1354,19.0,0.4747295565424577,0.4,0.0,1.0
1355,19.0,0.4747295565424576,0.35,0.0,1.0
1356,20.0,0.43633231299858244,0.4,0.0,1.0
1357,20.0,0.43633231299858244,0.4,0.0,1.0
1358,20.0,0.43633231299858244,0.4,0.0,1.0
1359,19.0,0.4747295565424576,0.35,0.0,1.0
1360,20.0,0.43633231299858244,0.3,0.0,1.0
1361,19.0,0.4747295565424576,0.35,0.0,1.0
1362,19.0,0.4747295565424577,0.3,0.0,1.0
1363,19.0,0.4747295565424576,0.25,0.0,1.0
1364,19.0,0.4747295565424577,0.3,0.0,1.0
1365,19.0,0.4747295565424576,0.25,0.0,1.0
1366,20.0,0.43633231299858244,0.8,0.0,1.0
1367,20.0,0.43633231299858244,0.7,0.0,1.0
1368,18.0,0.5131268000863329,0.7,0.0,1.0
1369,18.0,0.5131268000863329,0.7,0.0,1.0
1370,20.0,0.43633231299858244,0.7,0.0,1.0
1371,18.0,0.5131268000863329,0.6,0.0,1.0
1372,20.0,0.43633231299858244,0.6,0.0,1.0
1373,19.0,0.4747295565424577,0.55,0.0,1.0
1374,20.0,0.43633231299858244,0.7,0.0,1.0
1375,20.0,0.43633231299858244,0.6,0.0,1.0
1376,18.0,0.5131268000863329,0.6,0.0,1.0
1377,20.0,0.43633231299858244,0.6,0.0,1.0
1378,18.0,0.5131268000863328,0.7,0.0,1.0
1379,19.0,0.4747295565424576,0.6,0.0,1.0
1380,18.0,0.5131268000863328,0.55,0.0,1.0
1381,19.0,0.4747295565424577,0.6,0.0,1.0
1382,19.0,0.4747295565424576,0.55,0.0,1.0
1383,19.0,0.4747295565424577,0.6,0.0,1.0
1384,19.0,0.4747295565424576,0.55,0.0,1.0
1385,18.0,0.5131268000863329,0.5,0.0,1.0
1386,20.0,0.43633231299858244,0.7,0.0,1.0
1387,20.0,0.43633231299858244,0.6,0.0,1.0
1388,19.0,0.4747295565424577,0.6,0.0,1.0
1389,19.0,0.4747295565424577,0.5,0.0,1.0
1390,20.0,0.43633231299858244,0.6,0.0,1.0
1391,20.0,0.43633231299858244,0.5,0.0,1.0
1392,18.0,0.5131268000863329,0.6,0.0,1.0
1393,20.0,0.43633231299858244,0.5,0.0,1.0
1394,18.0,0.5131268000863329,0.5,0.0,1.0
1395,19.0,0.4747295565424576,0.8,0.0,1.0
1396,19.0,0.4747295565424576,0.7,0.0,1.0
1397,17.0,0.5515240436302081,0.7,0.0,1.0
1398,17.0,0.5515240436302081,0.7,0.0,1.0
1399,19.0,0.4747295565424576,0.7,0.0,1.0
1400,19.0,0.4747295565424576,0.6,0.0,1.0
1401,18.0,0.5131268000863328,0.55,0.0,1.0
1402,17.0,0.5515240436302081,0.6,0.0,1.0
1403,18.0,0.5131268000863328,0.6,0.0,1.0
1404,18.0,0.5131268000863328,0.7,0.0,1.0
1405,18.0,0.5131268000863328,0.6,0.0,1.0
1406,19.0,0.4747295565424576,0.6,0.0,1.0
1407,17.0,0.5515240436302081,0.6,0.0,1.0
1408,18.0,0.5131268000863328,0.6,0.0,1.0
1409,18.0,0.5131268000863328,0.7,0.0,1.0
1410,19.0,0.4747295565424576,0.6,0.0,1.0
1411,18.0,0.5131268000863328,0.6,0.0,1.0
1412,19.0,0.4747295565424576,0.55,0.0,1.0
1413,18.0,0.5131268000863328,0.6,0.0,1.0
1414,18.0,0.5131268000863328,0.55,0.0,1.0
1415,18.0,0.5131268000863328,0.5,0.0,1.0
1416,19.0,0.4747295565424576,0.5,0.0,1.0
1417,18.0,0.5131268000863328,0.5,0.0,1.0
1418,19.0,0.4747295565424576,0.6,0.0,1.0
1419,19.0,0.4747295565424577,0.6,0.0,1.0
1420,20.0,0.43633231299858244,0.5,0.0,1.0
1421,20.0,0.43633231299858244,0.5,0.0,1.0
1422,19.0,0.4747295565424577,0.5,0.0,1.0
1423,19.0,0.4747295565424576,0.45,0.0,1.0
1424,20.0,0.43633231299858244,0.4,0.0,1.0
1425,20.0,0.43633231299858244,0.5,0.0,1.0
1426,20.0,0.43633231299858244,0.6,0.0,1.0
1427,20.0,0.43633231299858244,0.5,0.0,1.0
1428,20.0,0.43633231299858244,0.5,0.0,1.0
1429,19.0,0.4747295565424576,0.5,0.0,1.0
1430,19.0,0.4747295565424576,0.5,0.0,1.0
1431,20.0,0.43633231299858244,0.4,0.0,1.0
1432,20.0,0.43633231299858244,0.4,0.0,1.0
1433,18.0,0.5131268000863328,0.55,0.0,1.0
1434,17.0,0.5515240436302081,0.5,0.0,1.0
1435,16.0,0.5899212871740833,0.55,0.0,1.0
1436,19.0,0.4747295565424576,0.6,0.0,1.0
1437,18.0,0.5131268000863328,0.5,0.0,1.0
1438,18.0,0.5131268000863328,0.5,0.0,1.0
1439,17.0,0.5515240436302081,0.45,0.0,1.0
1440,18.0,0.5131268000863328,0.4,0.0,1.0
1441,18.0,0.5131268000863328,0.75,0.0,1.0
1442,18.0,0.5131268000863328,0.65,0.0,1.0
1443,16.0,0.5899212871740833,0.65,0.0,1.0
1444,16.0,0.5899212871740833,0.65,0.0,1.0
1445,18.0,0.5131268000863328,0.65,0.0,1.0
1446,18.0,0.5131268000863328,0.55,0.0,1.0
1447,17.0,0.5515240436302081,0.5,0.0,1.0
1448,16.0,0.5899212871740833,0.55,0.0,1.0
1449,18.0,0.5131268000863328,0.65,0.0,1.0
1450,19.0,0.4747295565424576,0.55,0.0,1.0
1451,18.0,0.5131268000863328,0.5,0.0,1.0
1452,19.0,0.4747295565424576,0.55,0.0,1.0
1453,17.0,0.5515240436302081,0.55,0.0,1.0
1454,19.0,0.4747295565424576,0.55,0.0,1.0
1455,18.0,0.5131268000863328,0.5,0.0,1.0
1456,17.0,0.5515240436302081,0.45,0.0,1.0
1457,19.0,0.4747295565424576,0.6,0.0,1.0
1458,18.0,0.5131268000863328,0.5,0.0,1.0
1459,19.0,0.4747295565424576,0.5,0.0,1.0
1460,18.0,0.5131268000863328,0.4,0.0,1.0
1461,20.0,0.43633231299858244,0.6,0.0,1.0
1462,20.0,0.43633231299858244,0.5,0.0,1.0
1463,20.0,0.43633231299858244,0.5,0.0,1.0
1464,20.0,0.43633231299858244,0.5,0.0,1.0
1465,19.0,0.4747295565424576,0.4,0.0,1.0
1466,18.0,0.5131268000863328,0.45,0.0,1.0
1467,20.0,0.43633231299858244,0.4,0.0,1.0
1468,19.0,0.4747295565424576,0.35,0.0,1.0
1469,20.0,0.43633231299858244,0.3,0.0,1.0
1470,19.0,0.4747295565424576,0.75,0.0,1.0
1471,19.0,0.4747295565424576,0.65,0.0,1.0
1472,17.0,0.5515240436302081,0.65,0.0,1.0
1473,17.0,0.5515240436302081,0.65,0.0,1.0
1474,19.0,0.4747295565424576,0.65,0.0,1.0
1475,20.0,0.43633231299858244,0.55,0.0,1.0
1476,18.0,0.5131268000863329,0.55,0.0,1.0
1477,20.0,0.43633231299858244,0.5,0.0,1.0
1478,19.0,0.4747295565424576,0.65,0.0,1.0
1479,18.0,0.5131268000863328,0.55,0.0,1.0
1480,18.0,0.5131268000863328,0.55,0.0,1.0
1481,20.0,0.43633231299858244,0.6,0.0,1.0
1482,20.0,0.43633231299858244,0.5,0.0,1.0
1483,19.0,0.4747295565424576,0.5,0.0,1.0
1484,20.0,0.43633231299858244,0.45,0.0,1.0
1485,19.0,0.4747295565424576,0.65,0.0,1.0
1486,19.0,0.4747295565424576,0.55,0.0,1.0
1487,17.0,0.5515240436302081,0.55,0.0,1.0
1488,19.0,0.4747295565424577,0.45,0.0,1.0
1489,19.0,0.4747295565424577,0.6,0.0,1.0
1490,20.0,0.43633231299858244,0.5,0.0,1.0
1491,19.0,0.4747295565424577,0.45,0.0,1.0
1492,19.0,0.4747295565424576,0.4,0.0,1.0
1493,18.0,0.5131268000863328,0.45,0.0,1.0
1494,19.0,0.4747295565424577,0.55,0.0,1.0
1495,20.0,0.43633231299858244,0.4,0.0,1.0
1496,19.0,0.4747295565424576,0.35,0.0,1.0
1497,20.0,0.43633231299858244,0.55,0.0,1.0
1498,19.0,0.4747295565424577,0.55,0.0,1.0
1499,19.0,0.4747295565424577,0.45,0.0,1.0
1500,19.0,0.4747295565424577,0.45,0.0,1.0
1501,20.0,0.43633231299858244,0.3,0.0,1.0
1502,20.0,0.43633231299858244,0.7,0.0,1.0
1503,20.0,0.43633231299858244,0.6,0.0,1.0
1504,18.0,0.5131268000863329,0.6,0.0,1.0
1505,18.0,0.5131268000863329,0.6,0.0,1.0
1506,20.0,0.43633231299858244,0.6,0.0,1.0
1507,20.0,0.43633231299858244,0.5,0.0,1.0
1508,20.0,0.43633231299858244,0.6,0.0,1.0
1509,20.0,0.43633231299858244,0.5,0.0,1.0
1510,19.0,0.4747295565424576,0.5,0.0,1.0
1511,20.0,0.43633231299858244,0.6,0.0,1.0
1512,20.0,0.43633231299858244,0.5,0.0,1.0
1513,19.0,0.4747295565424577,0.5,0.0,1.0
1514,18.0,0.5131268000863329,0.45,0.0,1.0
1515,19.0,0.4747295565424576,0.45,0.0,1.0
1516,20.0,0.43633231299858244,0.4,0.0,1.0
1517,20.0,0.43633231299858244,0.5,0.0,1.0
1518,19.0,0.4747295565424577,0.45,0.0,1.0
1519,20.0,0.43633231299858244,0.6,0.0,1.0
1520,20.0,0.43633231299858244,0.5,0.0,1.0
1521,18.0,0.5131268000863329,0.5,0.0,1.0
1522,20.0,0.43633231299858244,0.45,0.0,1.0
1523,20.0,0.43633231299858244,0.4,0.0,1.0
1524,18.0,0.5131268000863329,0.4,0.0,1.0
1525,19.0,0.4747295565424577,0.6,0.0,1.0
1526,20.0,0.43633231299858244,0.5,0.0,1.0
1527,19.0,0.4747295565424577,0.45,0.0,1.0
